latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
40.603,-106.741,311.1,1.2,1.1,2020-10-03,1955,A,25,6.0NRT,292,10.9,D
40.643,-106.799,322.4,1.2,1.1,2020-10-03,1955,A,48,6.0NRT,296.1,20.1,D
40.653,-106.802,333.7,1.2,1.1,2020-10-03,1955,A,78,6.0NRT,296.9,39.5,D
40.657,-106.795,325.6,1.2,1.1,2020-10-03,1955,A,64,6.0NRT,296.8,27.4,D
40.939,-106.225,323.2,1.2,1.1,2020-10-03,1955,A,54,6.0NRT,286.3,23.1,D
40.937,-106.238,381.2,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,300.7,188.5,D
40.93,-106.278,329.4,1.2,1.1,2020-10-03,1955,A,44,6.0NRT,296.1,22.9,D
40.943,-106.233,404.2,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,306.1,341.3,D
40.941,-106.246,396.8,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,316.5,283.7,D
40.936,-106.273,325.3,1.2,1.1,2020-10-03,1955,A,52,6.0NRT,293.8,19.1,D
40.931,-106.3,368.5,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,303.4,127.3,D
40.929,-106.314,327.1,1.2,1.1,2020-10-03,1955,A,57,6.0NRT,297.6,21.1,D
40.926,-106.327,316.8,1.2,1.1,2020-10-03,1955,A,48,6.0NRT,300.6,11,D
40.952,-106.236,418.2,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,307.3,465.9,D
40.95,-106.248,469.8,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,340.4,1232.4,D
40.948,-106.262,346.7,1.2,1.1,2020-10-03,1955,A,81,6.0NRT,300.8,58.5,D
40.941,-106.302,342.8,1.2,1.1,2020-10-03,1955,A,87,6.0NRT,302.2,47.6,D
40.938,-106.316,341.1,1.2,1.1,2020-10-03,1955,A,91,6.0NRT,297.5,45.5,D
40.936,-106.33,328.9,1.2,1.1,2020-10-03,1955,A,82,6.0NRT,297.9,26,D
40.962,-106.238,327.6,1.2,1.1,2020-10-03,1955,A,63,6.0NRT,293.4,26.3,D
40.959,-106.251,325.7,1.2,1.1,2020-10-03,1955,A,49,6.0NRT,290.5,20.4,D
40.948,-106.319,328.3,1.2,1.1,2020-10-03,1955,A,58,6.0NRT,296.7,20.6,D
40.964,-106.281,330.3,1.2,1.1,2020-10-03,1955,A,81,6.0NRT,292.7,24.2,D
40.957,-106.322,330.8,1.2,1.1,2020-10-03,1955,A,83,6.0NRT,302.7,25.6,D
40.955,-106.336,328.6,1.2,1.1,2020-10-03,1955,A,75,6.0NRT,298.3,23.9,D
40.994,-106.22,334,1.2,1.1,2020-10-03,1955,A,70,6.0NRT,293.5,36.6,D
40.98,-106.301,328.2,1.2,1.1,2020-10-03,1955,A,70,6.0NRT,303.9,19.9,D
40.978,-106.314,328.9,1.2,1.1,2020-10-03,1955,A,82,6.0NRT,303.2,21.4,D
41.001,-106.236,327.5,1.2,1.1,2020-10-03,1955,A,45,6.0NRT,290.8,23.4,D
41.006,-106.266,344.9,1.2,1.1,2020-10-03,1955,A,93,6.0NRT,295.4,50,D
41.015,-106.269,350.9,1.2,1.1,2020-10-03,1955,A,96,6.0NRT,292.7,64.4,D
41.013,-106.282,340.1,1.2,1.1,2020-10-03,1955,A,67,6.0NRT,298.5,37.9,D
41.032,-106.231,336.1,1.2,1.1,2020-10-03,1955,A,56,6.0NRT,294.4,36.1,D
41.006,-106.38,315.9,1.2,1.1,2020-10-03,1955,A,27,6.0NRT,302.5,7.8,D
41.037,-106.224,340.7,1.1,1.1,2020-10-03,1955,A,64,6.0NRT,291.5,46.7,D
41.035,-106.237,339.9,1.2,1.1,2020-10-03,1955,A,61,6.0NRT,298.1,43.4,D
41.028,-106.278,335.3,1.2,1.1,2020-10-03,1955,A,81,6.0NRT,293,32.4,D
41.025,-106.291,346.6,1.2,1.1,2020-10-03,1955,A,93,6.0NRT,299.7,53.8,D
41.046,-106.227,325,1.1,1.1,2020-10-03,1955,A,24,6.0NRT,294.9,21.2,D
41.037,-106.281,319,1.2,1.1,2020-10-03,1955,A,27,6.0NRT,291,9.4,D
41.035,-106.294,339.3,1.2,1.1,2020-10-03,1955,A,90,6.0NRT,295.2,38.4,D
41.032,-106.308,335.7,1.2,1.1,2020-10-03,1955,A,53,6.0NRT,300.6,30.3,D
41.06,-106.203,348.2,1.1,1.1,2020-10-03,1955,A,81,6.0NRT,293.8,64.4,D
41.044,-106.297,418.2,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,305,459.8,D
41.042,-106.31,355.8,1.2,1.1,2020-10-03,1955,A,98,6.0NRT,304.5,81.2,D
41.072,-106.249,319.1,1.2,1.1,2020-10-03,1955,A,40,6.0NRT,293.5,12.1,D
41.13,-106.344,323.5,1.2,1.1,2020-10-03,1955,A,73,6.0NRT,292.5,22.9,D
41.127,-106.357,330.5,1.2,1.1,2020-10-03,1955,A,84,6.0NRT,291.3,32.6,D
41.169,-106.173,315.2,1.1,1.1,2020-10-03,1955,A,31,6.0NRT,293.4,11.3,D
41.164,-106.2,334,1.1,1.1,2020-10-03,1955,A,76,6.0NRT,294.2,34.7,D
41.162,-106.213,320.5,1.1,1.1,2020-10-03,1955,A,36,6.0NRT,292.6,15.8,D
41.171,-106.216,341,1.1,1.1,2020-10-03,1955,A,91,6.0NRT,291.7,50.6,D
41.184,-106.452,324.2,1.2,1.1,2020-10-03,1955,A,78,6.0NRT,303.5,20.4,D
41.196,-106.441,333.3,1.2,1.1,2020-10-03,1955,A,76,6.0NRT,300.7,32.8,D
41.193,-106.455,374.5,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,303.9,157.5,D
41.21,-106.416,323,1.2,1.1,2020-10-03,1955,A,69,6.0NRT,290.8,21,D
41.207,-106.43,384,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,300,207.5,D
41.205,-106.444,365,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,303.1,118.4,D
41.203,-106.458,348.7,1.2,1.1,2020-10-03,1955,A,95,6.0NRT,300.9,68,D
41.229,-106.364,367,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,292,127,D
41.226,-106.378,360.5,1.2,1.1,2020-10-03,1955,A,100,6.0NRT,294.7,103.4,D
41.217,-106.433,326,1.2,1.1,2020-10-03,1955,A,74,6.0NRT,293.7,25.9,D
41.214,-106.447,328.2,1.2,1.1,2020-10-03,1955,A,82,6.0NRT,294.4,28.6,D
41.238,-106.368,313.4,1.2,1.1,2020-10-03,1955,A,33,6.0NRT,289.5,13.1,D
41.236,-106.381,317.1,1.2,1.1,2020-10-03,1955,A,48,6.0NRT,291.7,16.6,D
40.589,-110.74,323.6,2,1.4,2020-10-03,1955,A,66,6.0NRT,289.3,49.8,D
40.601,-110.746,348.5,2,1.4,2020-10-03,1955,A,94,6.0NRT,293.1,149.9,D
42.683,-111.596,317.9,2,1.4,2020-10-03,2000,A,63,6.0NRT,303.2,26.7,D
43.987,-110.558,324.2,1.6,1.2,2020-10-03,2000,A,79,6.0NRT,290.9,43,D
43.983,-110.577,314.2,1.6,1.2,2020-10-03,2000,A,67,6.0NRT,291.8,24.7,D
48.076,-96.37,303.9,2.1,1.4,2020-10-03,2000,A,57,6.0NRT,288.1,15.8,D
48.054,-98.442,308.2,1.7,1.3,2020-10-03,2000,A,62,6.0NRT,289.9,17.3,D
48.656,-98.685,300.6,1.6,1.3,2020-10-03,2000,A,26,6.0NRT,289.1,6.5,D
48.79,-99.38,306.7,1.5,1.2,2020-10-03,2000,A,64,6.0NRT,292,10,D
48.788,-99.401,311.7,1.5,1.2,2020-10-03,2000,A,72,6.0NRT,291.8,16.4,D
49.007,-97.076,308.4,2,1.4,2020-10-03,2000,A,67,6.0NRT,288.2,18.4,D
49.01,-97.085,309.4,2,1.4,2020-10-03,2000,A,68,6.0NRT,289.5,21.2,D
49.161,-97.085,302.6,2,1.4,2020-10-03,2000,A,50,6.0NRT,288.1,10.2,D
48.82,-102.328,342.1,1.2,1.1,2020-10-03,2000,A,87,6.0NRT,291.5,55.7,D
48.818,-102.343,306.4,1.2,1.1,2020-10-03,2000,A,57,6.0NRT,289.1,6.4,D
47.686,-111.762,318,1.5,1.2,2020-10-03,2000,A,74,6.0NRT,295.9,20.3,D
47.682,-111.781,313.1,1.5,1.2,2020-10-03,2000,A,68,6.0NRT,297.6,13.8,D
49.369,-101.47,311.8,1.3,1.1,2020-10-03,2000,A,71,6.0NRT,293.5,11.4,D
49.42,-101.067,310.1,1.3,1.1,2020-10-03,2000,A,48,6.0NRT,292.6,12.1,D
49.281,-102.911,307.1,1.1,1.1,2020-10-03,2000,A,48,6.0NRT,288.9,5.4,D
49.286,-102.902,308.6,1.1,1.1,2020-10-03,2000,A,64,6.0NRT,290.8,7.4,D
49.493,-101.734,310.7,1.2,1.1,2020-10-03,2000,A,69,6.0NRT,292.4,11.1,D
49.492,-101.751,317.4,1.2,1.1,2020-10-03,2000,A,77,6.0NRT,291.3,18.7,D
49.482,-102.232,337.1,1.2,1.1,2020-10-03,2000,A,90,6.0NRT,291.1,48.1,D
49.557,-101.617,303.8,1.3,1.1,2020-10-03,2000,A,36,6.0NRT,290.9,4.3,D
49.719,-101.722,303.7,1.2,1.1,2020-10-03,2000,A,47,6.0NRT,288.5,4.9,D
49.717,-101.74,304.7,1.2,1.1,2020-10-03,2000,A,58,6.0NRT,291.5,5.8,D
48.21,-114.115,308.5,1.9,1.3,2020-10-03,2000,A,41,6.0NRT,296.3,16.3,D
48.204,-114.139,307,1.9,1.3,2020-10-03,2000,A,41,6.0NRT,296.5,12.1,D
50.092,-103.03,307.2,1.1,1.1,2020-10-03,2000,A,63,6.0NRT,291.4,7.3,D
50.091,-103.046,303.8,1.1,1.1,2020-10-03,2000,A,53,6.0NRT,291.8,4.6,D
50.102,-102.991,311.3,1.1,1.1,2020-10-03,2000,A,70,6.0NRT,291.7,10.8,D
48.257,-114.39,314.1,1.9,1.4,2020-10-03,2000,A,71,6.0NRT,297.8,23,D
50.197,-102.837,324.7,1.2,1.1,2020-10-03,2000,A,83,6.0NRT,291,25.9,D
50.195,-102.853,309.8,1.2,1.1,2020-10-03,2000,A,63,6.0NRT,289.5,9.4,D
48.261,-114.396,312.8,1.9,1.4,2020-10-03,2000,A,68,6.0NRT,297,19.4,D
50.465,-103.774,322.2,1.1,1,2020-10-03,2000,A,61,6.0NRT,281.8,21.7,D
50.718,-102.748,308.6,1.2,1.1,2020-10-03,2000,A,50,6.0NRT,287.1,8.7,D
51.323,-106.735,307.4,1,1,2020-10-03,2000,A,61,6.0NRT,290.5,5.6,D
51.422,-106.688,304.3,1,1,2020-10-03,2000,A,52,6.0NRT,292.4,3.6,D
50.373,-113.889,320,1.6,1.2,2020-10-03,2000,A,79,6.0NRT,295.9,28.2,D
52.389,-100.947,358.3,1.4,1.2,2020-10-03,2000,A,86,6.0NRT,288.3,139.3,D
52.387,-100.968,326.5,1.4,1.2,2020-10-03,2000,A,80,6.0NRT,289.4,39.5,D
52.179,-106.041,305.5,1,1,2020-10-03,2000,A,58,6.0NRT,291.2,5.2,D
52.234,-106.311,303.6,1,1,2020-10-03,2000,A,40,6.0NRT,280.3,5.1,D
52.232,-106.325,316,1,1,2020-10-03,2000,A,76,6.0NRT,286.6,14,D
52.681,-103.045,307.6,1.2,1.1,2020-10-03,2000,A,57,6.0NRT,282.2,11,D
52.652,-107.053,305.8,1,1,2020-10-03,2000,A,62,6.0NRT,282.3,6.4,D
51.386,-115.617,300.7,1.8,1.3,2020-10-03,2000,A,14,6.0NRT,288.7,8.2,D
51.379,-115.645,319.8,1.8,1.3,2020-10-03,2000,A,80,6.0NRT,291.9,41.1,D
53.461,-103.548,356.8,1.2,1.1,2020-10-03,2000,A,93,6.0NRT,290.1,101,D
53.459,-103.566,314.1,1.2,1.1,2020-10-03,2000,A,74,6.0NRT,288,16.1,D
52.747,-111.035,310.3,1.1,1.1,2020-10-03,2000,A,68,6.0NRT,296.6,7.7,D
52.75,-111.042,307.2,1.1,1.1,2020-10-03,2000,A,61,6.0NRT,295.9,6,D
51.359,-115.621,325.5,4.4,1.9,2020-10-03,2140,A,84,6.0NRT,293.7,178,D
51.376,-115.62,318.1,4.4,1.9,2020-10-03,2140,A,78,6.0NRT,294.4,123.6,D
51.375,-115.689,316.4,4.3,1.9,2020-10-03,2140,A,77,6.0NRT,291.9,111,D
51.359,-115.625,325.7,4.4,1.9,2020-10-03,2140,A,84,6.0NRT,293.5,177.7,D
51.376,-115.692,314.4,4.3,1.9,2020-10-03,2140,A,75,6.0NRT,291.7,97.1,D
51.967,-124.998,302.9,1.5,1.2,2020-10-03,2140,A,50,6.0NRT,289.1,7.3,D
51.965,-125.021,300.1,1.5,1.2,2020-10-03,2140,A,21,6.0NRT,287.2,4.1,D
52.194,-123.343,304.9,1.8,1.3,2020-10-03,2140,A,60,6.0NRT,291.7,10.5,D
40.004,-123.119,410.6,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,308.8,475.7,D
40.002,-123.136,381.9,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,307,228,D
40.014,-123.121,365.2,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,307,139.1,D
40.012,-123.138,362.2,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,308.2,123.9,D
40.021,-123.129,335.9,1.3,1.1,2020-10-03,2135,A,86,6.0NRT,305.3,44.1,D
40.019,-123.145,322.9,1.3,1.1,2020-10-03,2135,A,62,6.0NRT,305.1,18.3,D
40.065,-122.901,363.2,1.4,1.2,2020-10-03,2135,A,100,6.0NRT,301.2,142.1,D
40.063,-122.914,329.1,1.4,1.2,2020-10-03,2135,A,80,6.0NRT,300,35.6,D
40.062,-122.931,317,1.4,1.2,2020-10-03,2135,A,58,6.0NRT,298.3,15.9,D
40.049,-123.256,339,1.3,1.1,2020-10-03,2135,A,88,6.0NRT,308.4,45.8,D
40.047,-123.27,324,1.3,1.1,2020-10-03,2135,A,65,6.0NRT,310.1,16.3,D
40.229,-123.082,330.6,1.3,1.1,2020-10-03,2135,A,82,6.0NRT,299.9,35.7,D
40.227,-123.098,326.9,1.3,1.1,2020-10-03,2135,A,78,6.0NRT,300.3,28,D
40.205,-123.311,321.9,1.3,1.1,2020-10-03,2135,A,72,6.0NRT,301.2,19.9,D
40.203,-123.327,315.8,1.3,1.1,2020-10-03,2135,A,47,6.0NRT,300.5,11.1,D
40.199,-123.37,313.6,1.3,1.1,2020-10-03,2135,A,46,6.0NRT,300.8,9.8,D
40.237,-123.099,325.8,1.3,1.1,2020-10-03,2135,A,32,6.0NRT,300.9,24.5,D
40.215,-123.313,318.1,1.3,1.1,2020-10-03,2135,A,38,6.0NRT,299.9,13.8,D
40.246,-123.115,322.9,1.3,1.1,2020-10-03,2135,A,56,6.0NRT,300.8,19.2,D
40.244,-123.131,329,1.3,1.1,2020-10-03,2135,A,80,6.0NRT,301.6,31.5,D
40.21,-123.452,321.7,1.3,1.1,2020-10-03,2135,A,30,6.0NRT,301,17.8,D
40.256,-123.118,339.4,1.3,1.1,2020-10-03,2135,A,89,6.0NRT,302.6,50.5,D
40.268,-123.104,475.5,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,338.9,1671.4,D
40.266,-123.12,431.5,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,322.6,749.4,D
40.248,-123.289,323.6,1.3,1.1,2020-10-03,2135,A,74,6.0NRT,299.7,23.2,D
40.247,-123.303,320.7,1.3,1.1,2020-10-03,2135,A,70,6.0NRT,300.6,18.7,D
40.281,-123.077,355.1,1.3,1.1,2020-10-03,2135,A,97,6.0NRT,290.6,104.2,D
40.28,-123.092,502.4,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,400.1,2546.6,D
40.278,-123.106,502.9,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,400.1,2556.8,D
40.277,-123.123,431.7,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,330.4,752.4,D
40.275,-123.138,335.8,1.3,1.1,2020-10-03,2135,A,80,6.0NRT,303.7,43.3,D
40.237,-123.488,328.1,1.3,1.1,2020-10-03,2135,A,59,6.0NRT,300.8,28.4,D
40.292,-123.079,343.7,1.3,1.1,2020-10-03,2135,A,89,6.0NRT,293.4,68.2,D
40.29,-123.093,367.2,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,301.5,151.1,D
40.288,-123.108,407.8,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,314.5,452.7,D
40.287,-123.124,365.4,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,307.2,141.3,D
40.252,-123.444,345.3,1.3,1.1,2020-10-03,2135,A,91,6.0NRT,303.1,60,D
40.302,-123.081,320.4,1.3,1.1,2020-10-03,2135,A,53,6.0NRT,294.2,21.3,D
40.3,-123.096,358.9,1.3,1.1,2020-10-03,2135,A,99,6.0NRT,302.2,118,D
40.299,-123.111,336.2,1.3,1.1,2020-10-03,2135,A,73,6.0NRT,303.1,43,D
40.299,-123.087,340.1,1.3,1.1,2020-10-03,2135,A,89,6.0NRT,297.5,60.2,D
40.298,-123.102,343.1,1.3,1.1,2020-10-03,2135,A,91,6.0NRT,303.7,64.9,D
40.296,-123.117,326.9,1.3,1.1,2020-10-03,2135,A,30,6.0NRT,302.6,26.1,D
40.302,-123.459,320.3,1.3,1.1,2020-10-03,2135,A,31,6.0NRT,302.7,13.8,D
40.312,-123.461,340.9,1.3,1.1,2020-10-03,2135,A,90,6.0NRT,303.8,53.7,D
40.31,-123.478,323,1.3,1.1,2020-10-03,2135,A,59,6.0NRT,302.4,18.9,D
40.343,-123.363,337.8,1.3,1.1,2020-10-03,2135,A,88,6.0NRT,301.5,49.4,D
40.341,-123.377,330.1,1.3,1.1,2020-10-03,2135,A,61,6.0NRT,308,32.5,D
40.34,-123.39,327.8,1.3,1.1,2020-10-03,2135,A,0,6.0NRT,306.6,27.1,D
40.37,-123.209,318,1.3,1.1,2020-10-03,2135,A,30,6.0NRT,299.2,14.2,D
40.351,-123.379,343.9,1.3,1.1,2020-10-03,2135,A,91,6.0NRT,301.5,64.1,D
40.35,-123.393,357.8,1.3,1.1,2020-10-03,2135,A,86,6.0NRT,313.3,107,D
40.36,-123.395,355.4,1.3,1.1,2020-10-03,2135,A,85,6.0NRT,305.1,100.9,D
40.358,-123.409,376.2,1.3,1.1,2020-10-03,2135,A,0,6.0NRT,316.9,193.5,D
40.359,-123.386,317.1,1.3,1.1,2020-10-03,2135,A,64,6.0NRT,299,17,D
40.357,-123.4,351.3,1.3,1.1,2020-10-03,2135,A,90,6.0NRT,310.8,89.8,D
40.367,-123.402,384.5,1.3,1.1,2020-10-03,2135,A,94,6.0NRT,306.7,243.9,D
40.366,-123.416,377.7,1.3,1.1,2020-10-03,2135,A,75,6.0NRT,315.8,200,D
40.378,-123.404,341,1.3,1.1,2020-10-03,2135,A,90,6.0NRT,300.3,54.7,D
40.376,-123.419,334.6,1.3,1.1,2020-10-03,2135,A,64,6.0NRT,304.9,39.1,D
40.386,-123.421,332.3,1.3,1.1,2020-10-03,2135,A,52,6.0NRT,301.9,33.1,D
40.406,-123.332,326.2,1.3,1.1,2020-10-03,2135,A,78,6.0NRT,301,27.5,D
40.404,-123.347,335.6,1.3,1.1,2020-10-03,2135,A,86,6.0NRT,302.7,44.2,D
40.413,-123.364,342.3,1.3,1.1,2020-10-03,2135,A,91,6.0NRT,301.6,59.9,D
40.411,-123.378,324.8,1.3,1.1,2020-10-03,2135,A,46,6.0NRT,301.2,22,D
40.995,-123.331,352.8,1.3,1.1,2020-10-03,2135,A,96,6.0NRT,305.3,92.3,D
41.008,-123.304,335.5,1.3,1.1,2020-10-03,2135,A,56,6.0NRT,301.1,41.5,D
41.007,-123.499,313.4,1.3,1.1,2020-10-03,2135,A,46,6.0NRT,301.3,10.5,D
41.048,-123.302,325.3,1.3,1.1,2020-10-03,2135,A,67,6.0NRT,299.4,25.3,D
41.072,-123.275,316,1.3,1.1,2020-10-03,2135,A,35,6.0NRT,300.2,13.4,D
41.121,-123.276,364.9,1.3,1.1,2020-10-03,2135,A,100,6.0NRT,301.3,146.7,D
41.136,-123.532,316,1.3,1.1,2020-10-03,2135,A,59,6.0NRT,302.9,14.2,D
41.178,-123.231,313.2,1.4,1.2,2020-10-03,2135,A,24,6.0NRT,296.4,12,D
41.223,-123.278,317.3,1.3,1.2,2020-10-03,2135,A,69,6.0NRT,298.3,17.7,D
41.927,-123.212,311.7,1.4,1.2,2020-10-03,2135,A,22,6.0NRT,299.8,8.9,D
44.824,-121.605,313.3,1.8,1.3,2020-10-03,2135,A,51,6.0NRT,299.2,15.2,D
44.856,-122.088,310.2,1.7,1.3,2020-10-03,2135,A,39,6.0NRT,297.4,14.6,D
44.851,-122.092,315.2,1.7,1.3,2020-10-03,2135,A,66,6.0NRT,300.1,24.7,D
